UF;Município;Registro;Protocolo;COBRADE;Status;População;DH_Mortos;DH_Feridos;DH_Enfermos;DH_Desabrigados;DH_Desalojados;DH_Desaparecidos;DH_Outros Afetados;DM_Unidades Habitacionais Danificadas;DM_Unidades Habitacionais Destruídas;DM_Unidades Habitacionais Valor;DM_Instalações públicas de saúde Danificadas;DM_Instalações públicas de saúde Destruídas;DM_Instalações públicas de saúde Valor;DM_Instalações públicas de ensino Danificadas;DM_Instalações públicas de ensino Destruídas;DM_Instalações públicas de ensino Valor;DM_Instalações públicas prestadoras de outros serviços Danificadas;DM_Instalações públicas prestadoras de outros serviços Destruídas;DM_Instalações públicas prestadoras de outros serviços Valor;DM_Instalações públicas de uso comunitário Danificadas;DM_Instalações públicas de uso comunitário Destruídas;DM_Instalações públicas de uso comunitário Valor;DM_Obras de infraestrutura pública Danificadas;DM_Obras de infraestrutura pública Destruídas;DM_Obras de infraestrutura pública Valor;DA_Poluição ou contaminação da água;DA_Poluição ou contaminação do ar;DA_Poluição ou contaminação do solo;DA_Diminuição ou exaurimento hídrico;DA_Incêndios em parques, APA's ou APP's;PEPL_Assistência médica, saúde pública e atendimento de emergências médicas (R$);PEPL_Abastecimento de água potável (R$);PEPL_Esgoto de águas pluviais e sistema de esgotos sanitários (R$);PEPL_Sistema de limpeza urbana e de recolhimento e destinação do lixo (R$);PEPL_Sistema de desinfestação/desinfecção do habitat/controle de pragas e vetores (R$);PEPL_Geração e distribuição de energia elétrica (R$);PEPL_Telecomunicações (R$);PEPL_Transportes locais, regionais e de longo curso (R$);PEPL_Distribuição de combustíveis, especialmente os de uso doméstico (R$);PEPL_Segurança pública (R$);PEPL_Ensino (R$);PEPR_Agricultura (R$);PEPR_Pecuária (R$);PEPR_Indústria (R$);PEPR_Comércio (R$);PEPR_Serviços (R$)
BA;Santa Maria da Vitória;27/12/2021;BA-F-2928109-12100-20211227;12100 - Inundações;Não reconhecido;40316;0;0;0;25;0;0;89;45;0;2700000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;43;0;2.108013376E7;;;;;;520000.0;5400000.0;600000.0;580000.0;0.0;0.0;0.0;2.4E7;0.0;20000.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Serra Dourada;27/12/2021;BA-F-2930303-13214-20211226;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;18112;0;1;0;0;49;0;7240;32;0;23000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;DE 10% A 20%;;DE 0% A 5%;;;0.0;0.0;0.0;87523.0;0.0;0.0;0.0;25479.0;0.0;0.0;0.0;76149.0;49770.0;0.0;189354.0;12034.0
BA;Milagres;26/12/2021;BA-F-2921302-13214-20211226;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;10306;0;0;0;120;360;0;9826;90;30;5435754.3;0;0;0.0;0;0;0.0;1;0;15000.0;0;0;0.0;2;1;4000000.0;;;;;;0.0;0.0;0.0;33000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Cândido Sales;27/12/2021;BA-F-2906709-12300-20211226;12300 - Alagamentos;Reconhecido;27916;0;0;0;149;130;0;13431;400;20;9512224.0;1;1;671600.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Gongogi;27/12/2021;BA-F-2911501-12300-20211226;12300 - Alagamentos;Registro;8344;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Cotegipe;27/12/2021;BA-F-2909406-13214-20211226;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;13638;0;0;0;10;300;0;8000;100;2;1530000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;20;2;2592500.0;;;;;;0.0;42000.0;0.0;189250.0;0.0;0.0;0.0;237000.0;0.0;0.0;0.0;600000.0;300000.0;0.0;0.0;0.0
BA;Santa Inês;05/01/2022;BA-F-2927903-13214-20211226;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;10363;0;38;83;830;712;0;4132;45;121;9834513.47;6;0;379376.8;0;0;0.0;0;0;0.0;2;0;1145119.68;0;11;3880356.96;MAIS DE 20%;MAIS DE 20%;DE 5% A 10%;MAIS DE 20%;;19287.0;70000.0;628000.0;270000.0;2700.0;200000.0;0.0;300000.0;40000.0;6000.0;0.0;800000.0;800000.0;0.0;2000000.0;200000.0
BA;Camamu;08/01/2022;BA-F-2905800-12300-20211226;12300 - Alagamentos;Registro;35160;0;0;0;7;62;0;0;0;7;150000.0;3;0;35000.0;0;0;0.0;0;0;0.0;0;10;0.0;20;15;150000.0;;;;;;0.0;30000.0;40000.0;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Caatiba;30/12/2021;BA-F-2904803-13214-20211226;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;11448;0;0;0;52;72;0;2500;27;4;416000.0;0;0;0.0;0;0;0.0;0;0;0.0;3780;0;56700.0;180;120;27600.0;MAIS DE 20%;;DE 10% A 20%;;;0.0;0.0;24500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;235000.0;780000.0;0.0;0.0;0.0
BA;Wanderley;14/01/2022;BA-F-2933455-13214-20211226;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Não reconhecido;12485;0;0;0;1000;2300;0;4730;120;60;7372834.2;6;0;200000.0;10;0;1000000.0;0;0;0.0;0;0;0.0;12;8;9360000.0;DE 0% A 5%;;;;;200000.0;400000.0;2000000.0;150000.0;0.0;0.0;0.0;0.0;0.0;0.0;1000000.0;1000000.0;300000.0;0.0;200000.0;300000.0
BA;Ubaitaba;11/02/2022;BA-F-2932200-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;20697;1;20;0;1523;2320;0;300;80;32;6000000.0;4;0;500000.0;4;0;300000.0;1;0;100000.0;1;0;600000.0;0;0;3000000.0;MAIS DE 20%;;;MAIS DE 20%;;300000.0;60000.0;300000.0;200000.0;150000.0;0.0;0.0;150000.0;50000.0;50000.0;0.0;200000.0;0.0;0.0;4000000.0;0.0
BA;Nova Ibiá;10/01/2022;BA-F-2922755-12300-20211225;12300 - Alagamentos;Não reconhecido;6648;0;0;0;0;0;0;221;4;0;100000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;50000.0;0;0;50000.0;;;;;;0.0;3000.0;20000.0;30000.0;15000.0;0.0;0.0;7000.0;25000.0;0.0;0.0;50000.0;0.0;0.0;0.0;15000.0
BA;Itambé;28/12/2021;BA-F-2915809-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;23106;0;0;0;232;1032;0;1092;263;80;10.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;3;1;1.0;;;;;;0.0;0.0;0.0;30000.0;0.0;0.0;0.0;12000.0;22500.0;5500.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Gandu;28/12/2021;BA-F-2911204-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;30329;0;0;0;80;9672;0;15000;1689;20;1900000.0;0;0;0.0;2;0;100000.0;4;1;230000.0;4;0;80000.0;1;26;2175000.0;;;;;;0.0;0.0;1100000.0;500000.0;0.0;0.0;0.0;2000000.0;0.0;0.0;100000.0;1000000.0;0.0;0.0;1.0E7;0.0
BA;Pau Brasil;30/12/2021;BA-F-2923902-12300-20211225;12300 - Alagamentos;Registro;10853;0;0;0;24;211;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itaju do Colônia;27/12/2021;BA-F-2915403-12100-20211225;12100 - Inundações;Reconhecido;7278;0;0;150;120;300;0;20;400;20;600000.0;1;0;40000.0;2;0;120000.0;0;0;0.0;0;0;0.0;3;2;1000000.0;MAIS DE 20%;;;;;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;50000.0;5000.0;5000.0;0.0;30000.0;40000.0;0.0;30000.0;0.0
BA;Presidente Tancredo Neves;03/01/2022;BA-F-2925758-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Não reconhecido;23857;0;0;0;20;100;0;200;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;4050;20;5410000.0;DE 0% A 5%;;DE 0% A 5%;DE 0% A 5%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Floresta Azul;28/12/2021;BA-F-2911006-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;10660;0;30;59;400;500;0;600;20;0;600000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;2;0;400000.0;DE 10% A 20%;;;MAIS DE 20%;;50000.0;50000.0;200000.0;100000.0;50000.0;100000.0;0.0;100000.0;50000.0;0.0;0.0;50000.0;200000.0;0.0;200000.0;150000.0
BA;Dário Meira;22/02/2022;BA-F-2910008-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Não reconhecido;12841;0;0;0;526;6010;0;469;145;48;6944000.0;3;0;956000.0;5;0;4259000.0;2;0;256000.0;0;0;0.0;11;0;2320000.0;MAIS DE 20%;;;;;285000.0;0.0;0.0;600000.0;0.0;0.0;0.0;0.0;500000.0;0.0;0.0;1000000.0;1000000.0;0.0;6.5E7;0.0
BA;Teolândia;27/12/2021;BA-F-2931608-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;14850;0;20;10;600;1200;0;9000;60;0;5700000.0;0;0;0.0;3;0;600000.0;0;0;0.0;5;3;300000.0;12;0;1.3E7;;;;;;20000.0;100000.0;0.0;200000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500000.0;0.0;0.0;3700000.0;0.0
BA;Aurelino Leal;31/12/2021;BA-F-2902401-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;13599;1;0;0;400;1040;0;0;100;4;520000.0;1;0;20.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itarantim;25/12/2021;BA-F-2916807-12300-20211225;12300 - Alagamentos;Registro;18548;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;MAIS DE 20%;;MAIS DE 20%;null;null;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Santa Cruz da Vitória;28/12/2021;BA-F-2927804-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;6673;0;0;0;198;102;0;30;31;14;1024000.0;2;0;60000.0;5;0;55000.0;2;0;10000.0;0;0;0.0;0;0;0.0;MAIS DE 20%;;;;;50000.0;60000.0;150000.0;30000.0;0.0;40000.0;0.0;40000.0;30000.0;40000.0;55000.0;50000.0;0.0;0.0;50000.0;30000.0
BA;Barra do Rocha;29/12/2021;BA-F-2903102-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;6336;0;0;0;121;879;0;0;0;18;1422000.0;0;0;0.0;1;0;200000.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;0.0;0.0
BA;Itapetinga;25/12/2021;BA-F-2916401-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Não reconhecido;68314;0;0;0;300;1600;0;0;800;0;5600000.0;0;0;0.0;0;0;0.0;1;0;500000.0;0;0;0.0;20;8;2000000.0;;;;MAIS DE 20%;;0.0;500000.0;600000.0;200000.0;0.0;0.0;0.0;400000.0;0.0;0.0;0.0;250000.0;0.0;0.0;0.0;0.0
BA;Vitória da Conquista;27/12/2021;BA-F-2933307-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;306374;0;0;0;0;2700;352;19218;32;17;1520000.0;0;0;0.0;1;0;80000.0;0;0;0.0;0;0;0.0;2;0;2700000.0;;;;;;0.0;0.0;3850000.0;0.0;0.0;0.0;0.0;1.19165E7;0.0;0.0;0.0;0.0;0.0;0.0;60000.0;0.0
BA;Ibicaraí;25/12/2021;BA-F-2912103-13214-20211225;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;24241;0;0;0;5000;4000;0;500;350;150;1,725E+10;0;0;0.0;8;0;1000000.0;0;0;0.0;0;0;3000000.0;0;0;5400000.0;;;;;;0.0;300000.0;150000.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Ibicuí;26/12/2021;BA-F-2912301-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;15786;0;0;0;1084;2168;0;260;236;5;8210000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;6;2;516000.0;;;;;;0.0;0.0;0.0;12026.0;0.0;0.0;0.0;0.0;100600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itapé;26/12/2021;BA-F-2916203-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;10986;0;2;0;1480;3120;0;1650;1010;51;1,821E+10;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;11;1;1338240.0;;;;;;19500.0;0.0;7000.0;5900.0;0.0;0.0;0.0;3600.0;10700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Uruçuca;27/12/2021;BA-F-2932705-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;19840;0;0;740;265;1910;0;3853;1219;0;6095000.0;0;0;387200.0;0;0;490106.0;0;0;221270.0;0;0;0.0;0;0;1362540.0;;;;;;95000.0;9000.0;57000.0;80400.0;0.0;0.0;0.0;21500.0;0.0;0.0;0.0;160000.0;30000.0;0.0;230000.0;0.0
BA;Itajuípe;27/12/2021;BA-F-2915502-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;21094;0;0;0;1293;10430;0;8900;1300;50;2,025E+10;4;0;120000.0;2;0;60000.0;0;0;0.0;1;0;25000.0;66;0;2640000.0;MAIS DE 20%;;;;;120000.0;70000.0;150000.0;60000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7000000.0;1500000.0
BA;Aiquara;29/12/2021;BA-F-2900603-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;4602;0;0;0;65;90;0;500;50;24;2000000.0;0;0;0.0;0;0;0.0;1;0;500000.0;0;0;0.0;0;0;0.0;DE 10% A 20%;;;;;0.0;20000.0;50000.0;10000.0;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;100000.0;50000.0;0.0;0.0;0.0
BA;Itapitanga;27/12/2021;BA-F-2916609-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;10207;0;31;215;30;1583;0;0;0;0;20000.0;0;0;50000.0;0;0;500000.0;0;0;50000.0;0;0;500000.0;0;0;3000000.0;MAIS DE 20%;;MAIS DE 20%;;;0.0;0.0;1000000.0;2500000.0;150000.0;0.0;0.0;30000.0;2000000.0;50000.0;500000.0;5000000.0;500000.0;0.0;8000000.0;500000.0
BA;Itororó;27/12/2021;BA-F-2917102-12100-20211224;12100 - Inundações;Reconhecido;19911;0;0;0;22;3190;0;1000;540;113;3.51355995E7;0;3;1050000.0;0;10;320000.0;0;4;1500000.0;1;1;2989577.04;0;6;800000.0;DE 10% A 20%;;DE 0% A 5%;;;650000.0;156000.0;100000.0;100000.0;30000.0;0.0;0.0;0.0;80000.0;10000.0;20000.0;0.0;0.0;0.0;0.0;0.0
BA;Coaraci;25/12/2021;BA-F-2908002-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;20964;0;0;0;124;1260;0;1980;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;18;8;5000000.0;;;;;;0.0;50000.0;2000000.0;300000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5000000.0;4000000.0;0.0;1100000.0;0.0
BA;Itacaré;28/12/2021;BA-F-2914901-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;24340;0;5;332;158;535;0;3550;271;0;6775000.0;0;0;0.0;2;0;50000.0;0;0;0.0;0;0;0.0;1;0;1042850.0;DE 10% A 20%;;;;;8000.0;0.0;0.0;240000.0;0.0;0.0;0.0;0.0;10000.0;0.0;0.0;150000.0;0.0;0.0;420000.0;100000.0
BA;Itagimirim;24/12/2021;BA-F-2915304-12300-20211224;12300 - Alagamentos;Registro;7110;0;0;0;34;1300;0;800;12;0;450000.0;1;0;460000.0;0;0;0.0;0;0;0.0;0;0;0.0;2;0;750000.0;;;;;;25000.0;80000.0;30000.0;60000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itabuna;26/12/2021;BA-F-2914802-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;204710;2;37;36;137;11000;6;21000;10890;137;1.986005E7;0;2;352000.0;0;27;1300000.0;0;0;0.0;0;3;17000.0;0;0;1.623995853E7;DE 10% A 20%;;DE 5% A 10%;MAIS DE 20%;;253000.0;27000.0;19000.0;1200100.02;0.0;0.0;0.0;221305.54;58000.0;178225.26;0.0;0.0;0.0;0.0;0.0;0.0
BA;São Gabriel;11/01/2022;BA-F-2929255-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;18419;0;0;0;0;55;0;0;11;0;220000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;30;0;1880000.0;;;;;;0.0;0.0;0.0;350000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1300000.0;0.0;0.0;0.0;0.0
BA;Caravelas;30/12/2021;BA-F-2906907-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;21437;0;0;0;12;60;0;0;0;4;250000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;20000.0;0.0;5000.0;3000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50000.0;5000.0;0.0;0.0;0.0
BA;Poções;28/12/2021;BA-F-2925105-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;44760;0;0;0;34;55;0;10000;32;38;2850000.0;0;0;0.0;0;0;0.0;0;0;0.0;1;0;15000.0;0;134;2.32765E7;MAIS DE 20%;;;MAIS DE 20%;;7919.98;0.0;106800.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0E7;0.0;0.0;0.0;0.0
BA;Itapetinga;29/12/2021;BA-F-2916401-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;68314;0;0;0;300;3200;0;0;800;5;5950000.0;0;0;0.0;0;0;0.0;1;0;500000.0;2;0;100000.0;4;0;800000.0;;;;MAIS DE 20%;;0.0;500000.0;80000.0;40000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100000.0;5000000.0;0.0;150000.0;50000.0
BA;Itamari;05/01/2022;BA-F-2915700-13214-20211224;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;7904;0;0;0;0;0;0;2000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;7;1400000.0;MAIS DE 20%;;DE 10% A 20%;;;0.0;100000.0;0.0;80000.0;0.0;40000.0;10000.0;0.0;0.0;0.0;0.0;400000.0;0.0;0.0;0.0;400000.0
BA;Firmino Alves;30/12/2021;BA-F-2910909-13214-20211223;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;5385;0;0;0;32;372;0;1084;80;8;3040000.0;0;0;0.0;2;0;200000.0;0;0;0.0;0;0;0.0;25;6;1987500.0;;;;;;0.0;2000.0;0.0;30000.0;0.0;0.0;0.0;5000.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itagimirim;28/12/2021;BA-F-2915304-13214-20211223;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;7110;0;0;0;34;10;0;2000;12;0;450000.0;0;0;460000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;750000.0;;;;;;25000.0;80000.0;0.0;60000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Ibipeba;27/12/2021;BA-F-2912400-13214-20211223;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;17021;0;0;0;0;200;0;1000;200;35;0.0;1;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itaeté;27/12/2021;BA-F-2915007-13214-20211223;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;14932;0;0;0;0;0;0;5;5;0;20000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;10000.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Itagi;27/12/2021;BA-F-2915106-13214-20211223;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;13053;0;0;0;110;60;0;0;32;3;900000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;11;0;350000.0;MAIS DE 20%;;;;;100000.0;20000.0;20000.0;200000.0;30000.0;0.0;0.0;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Baianópolis;31/01/2022;BA-F-2902500-12300-20211222;12300 - Alagamentos;Não reconhecido;13863;0;0;0;9;27;0;0;11;2;60000.0;0;0;0.0;1;0;10000.0;1;0;10000.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Boa Nova;27/12/2021;BA-F-2903706-13214-20211222;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;15409;0;0;0;0;31;0;0;12;19;2418000.0;0;0;0.0;1;0;250000.0;0;0;0.0;0;0;0.0;0;8;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250000.0;263869.0;21450.0;0.0;0.0;0.0
BA;Aracatu;12/01/2022;BA-F-2902005-13214-20211221;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Não reconhecido;13732;0;0;0;0;22;0;0;1;2;320000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125288.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Riacho de Santana;28/12/2021;BA-F-2926400-13214-20211220;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;30651;0;0;0;0;120;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;4;2000000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2000000.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Ibititá;28/01/2022;BA-F-2913101-12300-20211219;12300 - Alagamentos;Não reconhecido;17832;0;0;0;23;19;0;0;19;23;1689143.31;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;30000.0;0.0;0.0;80000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Ibiquera;19/01/2022;BA-F-2912608-13214-20211215;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Não reconhecido;4865;0;0;0;0;0;0;550;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;15;15;136500.0;;;;;;0.0;0.0;0.0;10435.0;0.0;9350.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Sapeaçu;29/12/2021;BA-F-2929602-13214-20211215;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;16597;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;6;113271.6;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Andaraí;16/12/2021;BA-F-2901304-13214-20211211;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;13948;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BA;Laje;17/12/2021;BA-F-2918803-13214-20211211;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;22206;0;0;0;1152;612;0;4236;0;32;2400000.0;0;0;0.0;10;0;1500000.0;0;0;2350000.0;0;0;0.0;8;0;2834800.4;;;;MAIS DE 20%;;20000.0;0.0;0.0;80000.0;0.0;0.0;0.0;0.0;0.0;10000.0;30000.0;0.0;0.0;0.0;0.0;0.0
BA;Ubaíra;14/12/2021;BA-F-2932101-13214-20211211;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;19759;0;0;0;8;9;0;2300;4;3;108000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;9;13;87052.18;;;;DE 5% A 10%;;0.0;1357.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65000.0;6000.0;0.0;34000.0;0.0
BA;Ilhéus;16/12/2021;BA-F-2913606-13214-20211210;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;184231;0;25;0;51;245;0;263;0;46;1458798.77;10;0;897102.66;2;0;45123.44;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;105560.23;214561.21;1245.68;145621.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21455.64;0.0;84523.65;102365.48;45783.65
BA;Apuarema;14/12/2021;BA-F-2901957-13214-20211210;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;7463;0;0;0;80;121;0;1327;45;25;3450000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;15;0;525000.0;;;;;;0.0;0.0;0.0;70000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200000.0;0.0
BA;Itajuípe;11/12/2021;BA-F-2915502-13214-20211210;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;21094;0;0;0;96;1000;0;6864;125;0;1562500.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;30;0;1340000.0;;;;;;0.0;7470.0;0.0;128786.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
